2015/11/25,3614.07,3648.37,3607.52,3647.93,273024857,380802924544.00
2015/11/26,3659.57,3668.38,3629.86,3635.55,306761582,426247421952.00
2015/11/27,3616.54,3621.90,3412.43,3436.30,354287525,464311255040.00
2015/11/30,3433.86,3470.37,3327.81,3445.40,304197903,387503652864.00
2015/12/01,3442.44,3483.41,3417.54,3456.31,252390755,330256744448.00
2015/12/02,3450.28,3538.85,3427.66,3536.91,301491480,369183031296.00
2015/12/03,3525.73,3591.73,3517.23,3584.82,281111255,338859098112.00
2015/12/04,3558.15,3568.97,3510.41,3524.99,251736411,319766822912.00
2015/12/07,3529.81,3543.95,3506.62,3536.93,208302579,280561582080.00
2015/12/08,3518.65,3518.65,3466.79,3470.07,224367310,297821732864.00
2015/12/09,3462.58,3495.70,3454.88,3472.44,195698845,267854872576.00
2015/12/10,3469.81,3503.65,3446.27,3455.50,200427517,279499702272.00
2015/12/11,3441.60,3455.55,3410.92,3434.58,182908878,245076426752.00
2015/12/14,3403.51,3521.78,3399.28,3520.67,215374620,279213539328.00
2015/12/15,3518.13,3529.96,3496.85,3510.35,200471341,276274937856.00
2015/12/16,3522.09,3538.69,3506.29,3516.19,193482310,265288646656.00
2015/12/17,3533.63,3583.41,3533.63,3580.00,283856476,381439606784.00
2015/12/18,3574.94,3614.70,3568.16,3578.96,273707904,365385809920.00
2015/12/21,3568.58,3651.06,3565.75,3642.47,299849280,398316961792.00
2015/12/22,3645.99,3652.63,3616.87,3651.77,261178763,360846032896.00
2015/12/23,3653.28,3684.57,3633.03,3636.09,298201801,419902914560.00
2015/12/24,3631.31,3640.22,3572.28,3612.49,227785225,315421261824.00
2015/12/25,3614.05,3635.26,3601.74,3627.91,198451111,274660048896.00
2015/12/28,3635.77,3641.59,3533.78,3533.78,269983278,369042817024.00
2015/12/29,3528.40,3564.17,3515.52,3563.74,182551923,250938900480.00
2015/12/30,3566.73,3573.68,3538.11,3572.88,187889609,267787665408.00
2015/12/31,3570.47,3580.60,3538.35,3539.18,176963659,254031069184.00
2016/01/04,3536.59,3538.69,3295.74,3296.26,184418423,240929161216.00
2016/01/05,3196.65,3328.14,3189.60,3287.71,266882083,328417214464.00
2016/01/06,3291.19,3362.97,3288.93,3361.84,238886670,285243211776.00
2016/01/07,3309.66,3309.66,3115.89,3125.00,70569123,79981985792.00
2016/01/08,3194.63,3235.45,3056.88,3186.41,286440822,324167139328.00
2016/01/11,3131.85,3166.22,3016.70,3016.70,271643691,286379638784.00
2016/01/12,3026.16,3047.66,2978.46,3022.86,207659622,224135430144.00
2016/01/13,3041.11,3059.01,2949.29,2949.60,194282106,208376037376.00
2016/01/14,2874.05,3012.29,2867.55,3007.65,212905644,218013663232.00
2016/01/15,2988.05,3001.71,2883.87,2900.97,198721697,206603976704.00
2016/01/18,2847.54,2945.45,2844.70,2913.84,164699694,173619970048.00
2016/01/19,2914.41,3012.07,2906.40,3007.74,205279703,222674796544.00
2016/01/20,2993.01,3016.28,2951.92,2976.69,216505474,234562928640.00
2016/01/21,2934.39,2998.79,2880.08,2880.48,191675668,203634573312.00
2016/01/22,2911.11,2931.36,2851.73,2916.56,159810734,170062249984.00
2016/01/25,2934.08,2955.78,2911.83,2938.51,153039057,164023402496.00
2016/01/26,2907.72,2911.99,2743.84,2749.79,210836054,212608155648.00
2016/01/27,2756.08,2768.77,2638.30,2735.56,215722046,207426682880.00
2016/01/28,2711.16,2740.54,2647.49,2655.66,171120280,167357415424.00
2016/01/29,2652.85,2755.37,2649.79,2737.60,186673106,180006813696.00
2016/02/01,2730.98,2735.26,2655.62,2688.85,156383744,152830738432.00
2016/02/02,2687.98,2755.16,2687.98,2749.57,158078211,158936809472.00
2016/02/03,2719.57,2746.07,2696.88,2739.25,148397217,146627117056.00
2016/02/04,2751.43,2793.30,2751.31,2781.02,170382018,175347384320.00
2016/02/05,2783.08,2790.06,2762.16,2763.49,141186284,145553637376.00
2016/02/15,2684.96,2760.36,2682.09,2746.20,129263932,129321058304.00
2016/02/16,2758.58,2840.62,2758.58,2836.57,195961614,198969131008.00
2016/02/17,2829.76,2868.70,2824.36,2867.34,216909925,225964244992.00
2016/02/18,2881.78,2893.21,2857.70,2862.89,219203873,230775046144.00
2016/02/19,2854.90,2872.72,2840.49,2860.02,163391413,178424840192.00
2016/02/22,2888.60,2933.96,2880.35,2927.18,232176042,238682816512.00
2016/02/23,2925.71,2928.05,2872.28,2903.33,199740663,211548946432.00
2016/02/24,2889.88,2929.87,2872.27,2928.90,213410384,227851649024.00
2016/02/25,2922.24,2922.24,2729.85,2741.25,270284416,271767142400.00
2016/02/26,2760.06,2784.75,2715.87,2767.21,191110472,190068981760.00
2016/02/29,2754.81,2755.89,2638.96,2687.98,207410709,194640199680.00
2016/03/01,2688.38,2747.56,2668.76,2733.17,187207443,182185541632.00
2016/03/02,2733.77,2852.70,2732.54,2849.68,270961783,259318759424.00
2016/03/03,2847.33,2878.45,2840.87,2859.76,287478210,279971921920.00
2016/03/04,2848.54,2880.37,2808.85,2874.15,312495169,294982123520.00
2016/03/07,2886.64,2911.84,2871.35,2897.34,217466836,208559325184.00
2016/03/08,2895.67,2902.62,2802.56,2901.39,233482661,220513959936.00
2016/03/09,2839.41,2863.01,2811.72,2862.56,183355383,177072553984.00
2016/03/10,2847.57,2863.18,2803.48,2804.73,138979461,141812416512.00
2016/03/11,2781.60,2815.61,2772.55,2810.31,127247554,128450314240.00
2016/03/14,2830.08,2889.82,2823.03,2859.50,194816030,202793140224.00
2016/03/15,2853.98,2865.79,2819.79,2864.37,163386667,170219520000.00
2016/03/16,2858.71,2881.53,2854.19,2870.43,186492535,190193860608.00
2016/03/17,2875.41,2921.00,2857.19,2904.83,200290213,213843640320.00
2016/03/18,2915.52,2971.55,2908.74,2955.15,313332735,328241152000.00
2016/03/21,2978.46,3028.32,2973.76,3018.80,352400438,380823076864.00
2016/03/22,3001.63,3019.10,2988.43,2999.36,270377322,311025303552.00
2016/03/23,2991.17,3012.56,2980.86,3009.96,216977462,256328155136.00
2016/03/24,2986.80,2998.15,2960.54,2960.97,237006403,274795118592.00
2016/03/25,2956.20,2981.41,2952.11,2979.43,175074344,200818442240.00
2016/03/28,2988.01,3008.17,2948.53,2957.82,202021241,232323727360.00
2016/03/29,2956.71,2962.20,2905.25,2919.83,182965345,201625829376.00
2016/03/30,2941.22,3001.11,2941.22,3000.65,210371451,234410622976.00
2016/03/31,3009.37,3023.41,2992.92,3003.92,220413445,252219752448.00
2016/04/01,2997.09,3009.67,2956.25,3009.53,206545866,217520537600.00
2016/04/05,3000.94,3057.33,2993.15,3053.07,256730344,276654686208.00
2016/04/06,3039.74,3059.79,3029.00,3050.59,232262051,254914560000.00
2016/04/07,3058.34,3062.36,3007.06,3008.42,220919506,243961806848.00
2016/04/08,2988.20,2996.17,2960.46,2984.96,187904633,207337095168.00
2016/04/11,3006.91,3048.98,3006.91,3033.96,220018324,252328394752.00
2016/04/12,3031.30,3036.82,3001.32,3023.65,182718668,207079800832.00
2016/04/13,3041.36,3097.16,3041.36,3066.64,310003246,331420696576.00
2016/04/14,3080.09,3086.70,3056.99,3082.36,208237830,235056054272.00
2016/04/15,3085.03,3089.95,3066.87,3078.12,189613051,224141312000.00
2016/04/18,3058.46,3058.46,3022.97,3033.66,183304512,208613081088.00
2016/04/19,3047.13,3054.50,3024.90,3042.82,156533200,180948008960.00
2016/04/20,3050.38,3055.69,2905.05,2972.58,283144219,311154868224.00
2016/04/21,2954.37,2990.67,2943.46,2952.89,189406849,206477131776.00
2016/04/22,2933.03,2960.21,2926.78,2959.24,137211668,148800438272.00
2016/04/25,2949.97,2954.09,2917.02,2946.67,125856243,140638748672.00
2016/04/26,2944.72,2965.43,2933.97,2964.70,117711604,134292455424.00
2016/04/27,2967.19,2976.02,2949.43,2953.67,130867640,150286303232.00
2016/04/28,2955.74,2959.51,2916.37,2945.59,138663274,154614693888.00
2016/04/29,2935.38,2950.58,2930.36,2938.32,109310628,128502734848.00
2016/05/03,2940.39,2993.53,2929.81,2992.64,168703643,195816603648.00
2016/05/04,2983.03,3004.42,2978.33,2991.27,165407106,189046374400.00
2016/05/05,2987.02,2999.12,2977.20,2997.84,144831383,163113779200.00
2016/05/06,2998.40,3003.59,2913.04,2913.25,206796498,234077437952.00
2016/05/09,2896.16,2896.16,2821.83,2832.11,180378330,188705685504.00
2016/05/10,2822.33,2845.24,2820.16,2832.59,120829310,128535265280.00
2016/05/11,2843.54,2857.25,2818.70,2837.04,135795466,146022514688.00
2016/05/12,2812.11,2839.28,2781.24,2835.86,136337655,140838633472.00
2016/05/13,2828.46,2850.09,2814.11,2827.11,114319710,123692646400.00
2016/05/16,2816.78,2851.23,2804.99,2850.86,114653592,126844297216.00
2016/05/17,2850.93,2860.32,2832.46,2843.68,123369064,140001001472.00
2016/05/18,2828.18,2828.26,2781.42,2807.51,140487826,149396815872.00
2016/05/19,2802.31,2829.40,2801.55,2806.91,111595071,124151054336.00
2016/05/20,2792.89,2825.95,2785.08,2825.48,108700899,123794595840.00
2016/05/23,2826.31,2848.07,2826.26,2843.65,120470455,139950358528.00
2016/05/24,2839.68,2839.70,2807.19,2821.67,111452445,121096060928.00
2016/05/25,2835.03,2843.17,2807.75,2815.09,103527265,117767626752.00
2016/05/26,2813.54,2827.09,2780.76,2822.44,114766797,127105179648.00
2016/05/27,2817.97,2832.80,2809.80,2821.05,109845823,123858862080.00
2016/05/30,2814.65,2830.97,2794.66,2822.45,106319589,115587481600.00
2016/05/31,2822.59,2917.14,2822.59,2916.62,215260341,236528500736.00
2016/06/01,2917.15,2929.08,2909.51,2913.51,188386421,219868053504.00
2016/06/02,2911.22,2925.67,2906.52,2925.23,159716916,185084903424.00
2016/06/03,2929.79,2945.52,2915.19,2938.68,172021023,211302481920.00
2016/06/06,2940.99,2945.94,2922.28,2934.10,141993742,172426788864.00
2016/06/07,2936.28,2938.44,2923.50,2936.04,132987867,163605610496.00
2016/06/08,2932.38,2937.99,2908.37,2927.16,143046071,177377312768.00
2016/06/13,2897.27,2911.16,2832.51,2833.07,169255434,198547767296.00
2016/06/14,2824.23,2843.46,2822.06,2842.19,119755274,138531749888.00
2016/06/15,2814.69,2894.26,2811.78,2887.21,166671069,197199331328.00
2016/06/16,2878.40,2887.74,2865.39,2872.82,173882767,201957163008.00
2016/06/17,2873.01,2900.30,2872.18,2885.11,171472517,195432497152.00
2016/06/20,2887.64,2891.66,2864.02,2888.81,136571051,163734437888.00
2016/06/21,2898.38,2919.30,2869.18,2878.56,164359089,198201917440.00
2016/06/22,2872.73,2905.98,2869.51,2905.55,130590424,156339388416.00
2016/06/23,2902.40,2904.11,2878.66,2891.96,136137375,163680272384.00
2016/06/24,2883.76,2899.57,2807.60,2854.29,190842609,214913449984.00
2016/06/27,2840.56,2895.73,2840.28,2895.70,156697472,189854728192.00
2016/06/28,2885.01,2913.58,2878.82,2912.56,173871047,211079299072.00
2016/06/29,2918.53,2934.00,2915.06,2931.59,193215586,223406358528.00
2016/06/30,2931.48,2938.14,2922.31,2929.61,154464930,187459796992.00
2016/07/01,2931.80,2944.99,2925.81,2932.48,141246227,173006192640.00
2016/07/04,2924.29,2992.50,2922.52,2988.60,222017132,253150363648.00
2016/07/05,2991.75,3010.27,2990.64,3006.39,235204450,270418018304.00
2016/07/06,2998.52,3017.65,2984.83,3017.29,212370920,246497837056.00
